content_idx,style_idx,RSI_vals,----,SCAR_vals_normalized
26,11,0.042524;0.042982;0.042203;0.042550;0.043146;0.043123;0.042296;0.043521;0.044067;0.043206;0.043285;0.044052;0.043851;0.043242;0.043059;0.043252;0.043608;0.043865;0.044065;0.044151;0.043541;0.044020;0.043478;0.043846;0.044167;0.044643;0.044377;0.043624;0.043220;0.042996;0.043180;0.043573;0.043219;0.042811;0.042776;0.043132;0.043444;0.044198;0.044503;0.043110;0.042780;0.042673;0.042831;0.043366;0.043826;0.043222;0.043088;0.042729;0.042255,----,0.524296;0.529960;0.212083;0.000000;0.213599;0.511963;0.383843;0.775622;0.663991;0.273792;0.162773;0.288066;0.694295;0.522535;0.715233;0.509591;0.468434;0.679101;0.683844;0.643352;0.694686;1.000000;0.759795;0.773460;0.862004;0.764534;0.653785;0.696790;0.824534;0.753268;0.663767;0.877953;0.844845;0.502707;0.633609;0.718191;0.709235;0.806389;0.952437;0.659462;0.587115;0.684790;0.431948;0.504979;0.626927;0.559463;0.557557;0.552692;0.495703
26,12,0.054953;0.055469;0.053985;0.053629;0.053590;0.054337;0.053880;0.054811;0.055216;0.054063;0.053622;0.053923;0.054028;0.053964;0.054665;0.055067;0.055168;0.054676;0.054429;0.054060;0.053545;0.054662;0.055337;0.055593;0.054482;0.054243;0.054105;0.053550;0.053607;0.054005;0.055018;0.054700;0.054480;0.054148;0.053848;0.053260;0.054525;0.055156;0.054958;0.054681;0.053744;0.053669;0.053462;0.053817;0.054368;0.054567;0.054464;0.053810;0.053526,----,0.795025;0.781664;0.417777;0.118273;0.135031;0.336714;0.724705;0.800857;1.000000;0.471723;0.000000;0.043570;0.350610;0.522860;0.989796;0.817981;0.895351;0.282831;0.576435;0.493820;0.386987;0.803859;0.900141;0.793140;0.745212;0.694245;0.680561;0.539128;0.693567;0.597643;0.608357;0.895027;0.694787;0.592153;0.647521;0.418970;0.566743;0.699264;0.877356;0.668415;0.481914;0.702905;0.538686;0.526099;0.792784;0.954659;0.861234;0.378820;0.738624
26,13,0.062471;0.063058;0.063459;0.063575;0.063191;0.062539;0.061821;0.062400;0.062469;0.062532;0.062995;0.062509;0.062158;0.061384;0.061818;0.062328;0.061940;0.062097;0.062381;0.062318;0.061240;0.061869;0.061327;0.061363;0.061038;0.060990;0.062379;0.061943;0.061902;0.061237;0.061581;0.061963;0.062131;0.063432;0.062052;0.061764;0.061010;0.061811;0.061811;0.061733;0.063095;0.062104;0.062392;0.061951;0.061790;0.062178;0.061848;0.062923;0.062245,----,0.680166;0.934584;0.691396;0.260299;0.359890;0.237447;0.330095;0.715499;0.771091;0.230351;0.224841;0.581302;0.482317;0.164070;0.223807;0.539699;0.144840;0.339733;1.000000;0.673164;0.087298;0.126126;0.159993;0.000000;0.212941;0.284963;0.728750;0.417943;0.378151;0.221021;0.128413;0.431294;0.549173;0.762208;0.317226;0.331988;0.156794;0.507276;0.494019;0.299796;0.755730;0.376696;0.408403;0.702254;0.495617;0.455322;0.317642;0.399703;0.300967
26,14,0.047604;0.047974;0.047715;0.047711;0.047802;0.046959;0.046408;0.048035;0.048178;0.046745;0.046513;0.046850;0.046690;0.046091;0.047850;0.047762;0.047724;0.048189;0.048106;0.047738;0.046318;0.047083;0.046919;0.047751;0.048560;0.048505;0.048286;0.047275;0.046834;0.047148;0.047107;0.047291;0.047279;0.047443;0.047311;0.047365;0.047696;0.048223;0.047377;0.046965;0.047605;0.046540;0.047103;0.048183;0.049419;0.048223;0.048094;0.048042;0.047128,----,0.479439;0.472643;0.170269;0.000000;0.294186;0.633992;0.311163;0.712809;0.832018;0.214743;0.117447;0.108291;0.489291;0.434570;0.729104;0.563163;0.630309;1.000000;0.837238;0.661240;0.369014;0.563436;0.338735;0.579383;0.965802;0.675068;0.867944;0.519294;0.493416;0.431729;0.399795;0.553745;0.374446;0.465200;0.395465;0.603772;0.331362;0.638324;0.289915;0.064331;0.069898;0.161043;0.580993;0.562936;0.934709;0.585955;0.284055;0.189641;0.322563
26,15,0.089684;0.090104;0.089809;0.090658;0.090308;0.091382;0.090943;0.088015;0.089270;0.090254;0.089555;0.089762;0.090570;0.090205;0.086891;0.089981;0.091094;0.089002;0.089361;0.090674;0.091251;0.088275;0.089457;0.090035;0.088581;0.088571;0.089949;0.090801;0.089436;0.088990;0.089665;0.089618;0.089106;0.090008;0.089651;0.090428;0.090297;0.091322;0.091389;0.091276;0.091484;0.090330;0.093454;0.093327;0.093721;0.091951;0.092412;0.092135;0.090954,----,0.292452;0.369766;0.619944;0.538069;0.604357;0.537805;0.724082;0.053979;0.188481;0.535591;0.246172;0.389588;0.378771;0.406018;0.000000;0.533946;0.758398;0.262092;0.352625;0.256631;0.472588;0.258676;0.478943;0.451960;0.125228;0.218824;0.218875;0.428527;0.269212;0.303638;0.510740;0.242743;0.383971;0.333513;0.339666;0.527716;0.567018;0.751884;0.392676;0.326515;0.306107;0.262766;0.842859;0.755457;1.000000;0.598117;0.666408;0.442228;0.377815
26,16,0.137947;0.138962;0.141481;0.137354;0.138600;0.142231;0.142064;0.134942;0.134431;0.139354;0.135568;0.137738;0.141419;0.140642;0.136780;0.134421;0.136755;0.134290;0.135787;0.140914;0.141137;0.138634;0.135053;0.136116;0.135032;0.135522;0.140284;0.142069;0.138587;0.135377;0.136396;0.138227;0.138733;0.139197;0.140625;0.136309;0.134824;0.136201;0.139460;0.139443;0.138161;0.140457;0.137278;0.135565;0.137615;0.139627;0.139950;0.140558;0.141675,----,0.583114;0.666271;1.000000;0.803836;0.735471;0.859282;0.575415;0.335520;0.222721;0.846923;0.764270;0.981358;0.839193;0.649378;0.519068;0.183649;0.542246;0.511669;0.662290;0.793895;0.724791;0.384483;0.160946;0.389212;0.396103;0.571543;0.860033;0.821149;0.537679;0.122459;0.288346;0.405715;0.555565;0.545738;0.698135;0.267671;0.187784;0.308898;0.541188;0.544825;0.414712;0.790361;0.090982;0.000000;0.421616;0.532759;0.550258;0.622361;0.781530
26,17,0.052783;0.052907;0.053402;0.053470;0.053024;0.053076;0.053002;0.053176;0.053673;0.053910;0.053932;0.053716;0.053694;0.053100;0.052833;0.053614;0.053390;0.053594;0.053744;0.053776;0.052296;0.051093;0.050973;0.050605;0.051087;0.051263;0.050816;0.050365;0.051050;0.050975;0.050381;0.050155;0.050627;0.050506;0.050447;0.051973;0.052054;0.051766;0.051042;0.051905;0.052239;0.051943;0.052611;0.052612;0.052500;0.052275;0.052547;0.052480;0.052089,----,0.507026;0.479073;0.577842;0.543750;0.591738;0.731497;0.862638;0.675951;0.778924;0.684578;0.634896;0.690355;0.942971;0.858582;0.931735;0.936784;0.955890;0.264854;0.555347;0.736276;0.652183;0.652861;0.310357;0.386701;0.000000;0.010221;0.408366;0.282950;0.566739;0.328803;0.421196;0.060852;0.152111;0.327434;0.504490;0.376383;0.469640;0.715875;0.559101;0.782395;0.825928;0.990981;0.327486;0.501186;0.657348;0.686254;0.970507;0.608543;1.000000
26,18,0.052956;0.053273;0.053003;0.052758;0.052528;0.052566;0.052898;0.053076;0.052920;0.053181;0.053978;0.053329;0.052568;0.052891;0.053417;0.052587;0.052877;0.054509;0.053697;0.052629;0.052999;0.052764;0.052641;0.052750;0.052743;0.052602;0.052631;0.052877;0.052382;0.053431;0.053105;0.052494;0.052630;0.053071;0.053147;0.052416;0.053163;0.052379;0.052424;0.052731;0.054120;0.053956;0.052307;0.052033;0.051658;0.051800;0.053386;0.055348;0.054881,----,0.495723;0.169618;0.230786;0.000000;0.125861;0.264178;0.291796;0.480822;0.127153;0.237328;0.368870;0.555596;0.227040;0.496170;0.756067;0.256054;0.247568;0.650318;0.845050;0.416429;0.641306;0.850326;0.627583;0.594137;0.715815;0.171130;0.315560;0.323643;0.740058;0.798549;0.531274;0.599716;0.362483;0.453408;0.406574;0.578577;0.666902;0.570734;0.310731;0.003106;0.412929;0.672571;0.692969;0.836230;0.578312;0.408059;0.462807;0.881048;1.000000
26,19,0.065380;0.066486;0.066511;0.067567;0.067708;0.067457;0.066744;0.065447;0.065957;0.066680;0.067640;0.067632;0.066999;0.066922;0.064752;0.065754;0.067278;0.068145;0.067138;0.065183;0.065495;0.064974;0.066155;0.067927;0.068472;0.066254;0.064870;0.065426;0.064625;0.066490;0.067738;0.068002;0.066438;0.065601;0.065546;0.064342;0.066528;0.067720;0.067579;0.066998;0.066732;0.066077;0.065208;0.066832;0.067368;0.066835;0.066742;0.066660;0.067522,----,0.248203;0.410120;0.000000;0.560902;0.913217;0.772453;0.476362;0.735370;0.687824;0.244283;0.383039;0.558049;0.848900;0.932570;0.702193;0.621203;0.635331;0.876499;0.586761;0.491655;0.618843;0.592922;0.498382;0.649496;1.000000;0.528496;0.298716;0.663929;0.547630;0.503139;0.683972;0.746201;0.651491;0.391234;0.597014;0.176738;0.560760;0.658612;0.932666;0.650164;0.712282;0.764246;0.103356;0.294783;0.481936;0.473031;0.583789;0.485966;0.667829
26,20,0.042992;0.042657;0.042557;0.042681;0.042799;0.043042;0.042902;0.043250;0.042865;0.042904;0.042752;0.042495;0.042430;0.042970;0.043460;0.043071;0.043176;0.042956;0.043218;0.043491;0.043733;0.044119;0.043912;0.043668;0.042787;0.042789;0.043579;0.045043;0.043783;0.043903;0.044034;0.043561;0.042455;0.042283;0.044121;0.044025;0.044066;0.044446;0.044075;0.042879;0.042657;0.043315;0.043525;0.042682;0.043037;0.043125;0.043063;0.043196;0.043535,----,0.378611;0.261229;0.186642;0.064486;0.000000;0.255881;0.485549;0.416291;0.269219;0.485476;0.238419;0.204238;0.245645;0.671981;0.485698;0.374887;0.551253;0.187001;0.240388;0.558592;0.910061;0.784493;0.603539;0.496198;0.288576;0.184329;0.483749;1.000000;0.775535;0.519335;0.722587;0.387389;0.422450;0.236135;0.859595;0.701435;0.661821;0.815479;0.831930;0.408868;0.275937;0.635387;0.374387;0.172170;0.470817;0.438894;0.384876;0.348032;0.528013
26,21,0.070169;0.070315;0.070329;0.069785;0.070021;0.070206;0.070933;0.069390;0.070478;0.070606;0.069900;0.070424;0.070105;0.070298;0.071387;0.071078;0.070200;0.069743;0.070300;0.070812;0.070207;0.071526;0.071470;0.070734;0.070358;0.070245;0.071206;0.071871;0.070647;0.071367;0.071783;0.071594;0.069357;0.068445;0.070050;0.069102;0.069011;0.068741;0.068896;0.066625;0.064969;0.068515;0.067077;0.066722;0.065977;0.065859;0.064658;0.065677;0.069092,----,0.774292;0.464549;0.658880;0.443765;0.496105;0.637825;0.606824;0.700507;0.548059;0.731055;1.000000;0.734681;0.656773;0.693706;0.766835;0.530644;0.687063;0.535886;0.660551;0.688651;0.746501;0.801096;0.596271;0.733049;0.673682;0.537026;0.665635;0.866935;0.649152;0.607400;0.701549;0.620840;0.543076;0.371986;0.640910;0.544065;0.460123;0.402167;0.313771;0.191091;0.003975;0.365273;0.339699;0.154962;0.031595;0.123453;0.000000;0.203384;0.530325
26,22,0.046210;0.045036;0.044540;0.044727;0.044691;0.044698;0.044732;0.046614;0.044850;0.044696;0.044672;0.044355;0.044619;0.044236;0.046442;0.044437;0.044519;0.044220;0.044025;0.044780;0.044144;0.046602;0.044723;0.044992;0.044392;0.044723;0.045427;0.045704;0.046783;0.045727;0.045292;0.045203;0.045000;0.045210;0.045200;0.047108;0.046984;0.046326;0.046065;0.044821;0.044554;0.044856;0.046353;0.046161;0.045887;0.046481;0.045429;0.044452;0.044811,----,0.992042;0.621155;0.471863;0.257765;0.288028;0.292893;0.457022;0.935858;0.624694;0.332584;0.016819;0.000000;0.199459;0.345695;0.744556;0.451024;0.695744;0.343355;0.332487;0.416489;0.531265;0.837798;0.574179;0.624239;0.558369;0.343027;0.507495;0.812435;1.000000;0.700516;0.841031;0.631027;0.452914;0.514982;0.617208;0.841587;0.856091;0.912315;0.749116;0.280568;0.149567;0.522163;0.537131;0.430064;0.704938;0.853524;0.548142;0.318913;0.416951
26,23,0.053625;0.054208;0.054801;0.054616;0.054022;0.053811;0.052940;0.053149;0.053242;0.053333;0.053275;0.053523;0.053301;0.052487;0.053354;0.053481;0.053029;0.053227;0.053751;0.052652;0.051655;0.052892;0.053226;0.053967;0.054350;0.053973;0.052902;0.051208;0.052118;0.052995;0.054167;0.053943;0.053627;0.051714;0.050624;0.052100;0.053388;0.052779;0.052652;0.052052;0.050751;0.050119;0.053455;0.055458;0.053518;0.052185;0.052615;0.052388;0.052200,----,0.474691;0.712216;0.487010;0.502523;0.620366;0.737026;0.625832;0.686537;0.594587;0.613879;0.148064;0.340064;0.588237;0.520861;0.564396;0.392138;0.362612;0.229843;0.255512;0.428049;0.215233;0.545710;0.537828;0.555401;0.680349;0.455026;0.357635;0.142212;0.521270;0.537476;0.755707;0.733094;0.489577;0.293661;0.000000;0.477727;0.702688;0.591673;0.601398;0.492104;0.207757;0.115005;0.721565;1.000000;0.741229;0.458155;0.505545;0.281808;0.444838
26,24,0.051248;0.051509;0.051772;0.053143;0.054051;0.053297;0.051701;0.050790;0.051220;0.051020;0.051343;0.052059;0.052450;0.052003;0.051332;0.051762;0.052469;0.052530;0.052529;0.051809;0.051920;0.051129;0.051883;0.053432;0.052860;0.051892;0.051174;0.051218;0.050768;0.051571;0.051964;0.052212;0.051073;0.050895;0.051277;0.051636;0.052909;0.052578;0.052436;0.051332;0.051246;0.051237;0.051085;0.052528;0.052350;0.051781;0.051881;0.052243;0.051777,----,0.462987;0.270276;0.000000;0.219466;0.889567;0.956370;0.494622;0.570366;0.194227;0.035017;0.171526;0.408220;0.828283;0.684738;0.699575;0.428613;0.418300;0.677269;0.560853;0.429765;0.382438;0.601008;0.701905;0.959345;0.468098;0.237556;0.479353;0.498593;0.516002;0.345273;0.772831;0.477283;0.381336;0.095459;0.286873;0.275047;0.594507;1.000000;0.836072;0.113511;0.045225;0.537888;0.035105;0.359608;0.375514;0.415102;0.183806;0.241744;0.535588
26,25,0.059229;0.060507;0.059843;0.060363;0.061258;0.061672;0.060508;0.058844;0.059267;0.059946;0.060106;0.059571;0.059844;0.059936;0.059988;0.059721;0.060157;0.060518;0.059007;0.058968;0.060267;0.060723;0.059902;0.060101;0.060740;0.059472;0.059841;0.060645;0.061495;0.060661;0.059852;0.059878;0.058962;0.060201;0.060316;0.061498;0.062005;0.060035;0.059513;0.059328;0.060621;0.060624;0.061115;0.062316;0.061334;0.060758;0.060908;0.060855;0.060320,----,0.400438;0.412058;0.419639;0.495774;0.337090;0.568715;0.356342;0.339694;0.566161;0.615673;0.521130;0.142051;0.442158;0.620297;0.844855;0.691444;0.520893;0.858183;0.324154;0.255154;0.547794;0.935097;0.573049;0.499834;0.607884;0.295809;0.588744;0.769162;0.945939;0.563650;0.572711;0.422663;0.000000;0.410324;0.388538;0.975835;1.000000;0.501562;0.210532;0.189303;0.344776;0.611008;0.510728;0.811681;0.660453;0.509917;0.469494;0.268474;0.312351
26,26,0.061270;0.061861;0.061614;0.061034;0.060484;0.059823;0.059672;0.062163;0.061810;0.061286;0.061241;0.060335;0.059294;0.059657;0.062392;0.062045;0.061568;0.061131;0.060168;0.059543;0.060666;0.061040;0.060899;0.060753;0.060364;0.060327;0.060284;0.060858;0.059763;0.059988;0.060599;0.060081;0.060391;0.060030;0.060178;0.059525;0.060074;0.060309;0.060061;0.059682;0.059784;0.060361;0.059765;0.060801;0.060643;0.060363;0.061250;0.061275;0.060548,----,0.719779;0.750056;0.704901;0.384825;0.416452;0.324095;0.468360;0.959040;0.763558;0.577265;0.529200;0.406793;0.212800;0.514034;1.000000;0.586886;0.783396;0.165274;0.487300;0.223985;0.442078;0.666059;0.497926;0.638674;0.202486;0.227378;0.412854;0.467340;0.376772;0.315309;0.399238;0.197205;0.288520;0.500986;0.490906;0.372616;0.240004;0.452527;0.228001;0.000000;0.404259;0.286710;0.506789;0.529678;0.512440;0.350327;0.361065;0.347116;0.301950
26,27,0.043538;0.044377;0.045247;0.045904;0.045484;0.045035;0.045204;0.044001;0.045083;0.045693;0.046186;0.045355;0.044772;0.044165;0.044129;0.044875;0.045370;0.046518;0.046482;0.045448;0.043992;0.043820;0.044389;0.045105;0.045988;0.046613;0.045344;0.044137;0.043747;0.044254;0.044643;0.045190;0.045467;0.044920;0.044061;0.044558;0.045010;0.044899;0.044803;0.044778;0.045073;0.044294;0.046123;0.046056;0.046011;0.045203;0.044877;0.045955;0.045254,----,0.000000;0.115629;0.261083;0.338483;0.310598;0.108580;0.277361;0.591278;0.525251;0.398405;0.492410;0.288466;0.207158;0.348486;0.630118;0.424400;0.175177;0.741672;0.834099;0.389126;0.430247;0.632065;0.531726;0.454940;1.000000;0.911214;0.544761;0.662125;0.538288;0.222231;0.670672;0.750714;0.803534;0.368778;0.461459;0.414593;0.335221;0.490715;0.481050;0.409398;0.338982;0.679230;0.460429;0.310321;0.665161;0.509298;0.373353;0.417469;0.492302
26,28,0.054683;0.055611;0.055686;0.055072;0.053875;0.054060;0.054139;0.053892;0.054336;0.054894;0.054931;0.053924;0.053479;0.053489;0.052738;0.053853;0.054935;0.055949;0.055465;0.054495;0.053499;0.051968;0.052812;0.053726;0.055176;0.055063;0.054612;0.053886;0.052142;0.051793;0.053392;0.055036;0.054586;0.054110;0.053102;0.052468;0.052242;0.053241;0.053986;0.053774;0.053938;0.053429;0.054538;0.053722;0.054307;0.054744;0.054120;0.055080;0.055055,----,0.869078;0.741906;0.747406;0.164107;0.131721;0.357043;0.463967;0.581844;0.445025;1.000000;0.485234;0.249995;0.284634;0.394319;0.292027;0.466575;0.825170;0.654291;0.407569;0.436791;0.143321;0.237868;0.305620;0.573145;0.602915;0.385640;0.373796;0.293698;0.198905;0.096892;0.562131;0.799177;0.664768;0.267870;0.187723;0.355542;0.203203;0.521187;0.514809;0.247722;0.000000;0.338336;0.570350;0.342742;0.494088;0.512211;0.435640;0.342318;0.593339
